-1.70904e-010,-7.62963e-011,-5.18815e-011,-2.74667e-011,-1.83111e-011,-1.83111e-011,-1.52593e-011,-2.44148e-011,-2.44148e-011,-1.52593e-011,-1.52593e-011,-1.22074e-011,-6.1037e-012,-9.15555e-012,-3.05185e-012,6.1037e-012,6.1037e-012,6.1037e-012,0,0,0,9.15555e-012,1.22074e-011,1.52593e-011,1.83111e-011,1.83111e-011,1.52593e-011,1.22074e-011,9.15555e-012,1.22074e-011,2.1363e-011,2.44148e-011,3.05185e-011,4.27259e-011,4.57778e-011,4.57778e-011,3.96741e-011,3.66222e-011,2.74667e-011,1.52593e-011,2.1363e-011,2.1363e-011,3.05185e-011,3.35704e-011,3.96741e-011,4.88296e-011,5.18815e-011,4.57778e-011,3.66222e-011,2.1363e-011,1.22074e-011,9.15555e-012,1.52593e-011,1.22074e-011,1.22074e-011,1.83111e-011,2.44148e-011,2.44148e-011,2.74667e-011,2.74667e-011,3.05185e-011,3.35704e-011,3.35704e-011,3.66222e-011,2.44148e-011,1.83111e-011,1.83111e-011,1.83111e-011,1.22074e-011,9.15555e-012,-3.05185e-012,-1.52593e-011,-1.52593e-011,-1.22074e-011,-6.1037e-012,-3.05185e-012,0,-3.05185e-012,0,0,0,-3.05185e-012,-6.1037e-012,-6.1037e-012,-3.05185e-012,-6.1037e-012,-6.1037e-012,0,9.15555e-012,6.1037e-012,9.15555e-012,9.15555e-012,6.1037e-012,3.05185e-012,-3.05185e-012,-3.05185e-012,-6.1037e-012,-1.22074e-011,-1.52593e-011,-1.52593e-011,-1.22074e-011,-9.15555e-012,-6.1037e-012,-3.05185e-012,0,3.05185e-012,3.05185e-012,0,-3.05185e-012,-6.1037e-012,-9.15555e-012,-6.1037e-012,-3.05185e-012,-3.05185e-012,-6.1037e-012,0,6.1037e-012,1.22074e-011,6.1037e-012,3.05185e-012,6.1037e-012,0,-6.1037e-012,-3.05185e-012,-3.05185e-012,-6.1037e-012,-9.15555e-012,-1.22074e-011
-1.46489e-010,-6.71407e-011,-3.96741e-011,-2.44148e-011,-1.52593e-011,-1.22074e-011,-9.15555e-012,-1.22074e-011,-1.22074e-011,-1.22074e-011,-1.22074e-011,-9.15555e-012,-9.15555e-012,-6.1037e-012,-9.15555e-012,-6.1037e-012,-3.05185e-012,3.05185e-012,6.1037e-012,6.1037e-012,9.15555e-012,6.1037e-012,6.1037e-012,3.05185e-012,6.1037e-012,6.1037e-012,3.05185e-012,1.22074e-011,1.52593e-011,1.22074e-011,1.83111e-011,1.83111e-011,1.52593e-011,1.52593e-011,1.52593e-011,1.22074e-011,1.83111e-011,2.1363e-011,2.44148e-011,1.83111e-011,2.1363e-011,2.74667e-011,3.05185e-011,3.66222e-011,3.35704e-011,3.05185e-011,3.66222e-011,3.66222e-011,3.96741e-011,3.66222e-011,3.05185e-011,2.44148e-011,2.1363e-011,2.1363e-011,1.83111e-011,1.52593e-011,1.83111e-011,1.83111e-011,2.1363e-011,2.44148e-011,2.44148e-011,2.74667e-011,3.05185e-011,3.05185e-011,2.1363e-011,2.1363e-011,2.1363e-011,1.52593e-011,1.52593e-011,1.52593e-011,9.15555e-012,6.1037e-012,0,-3.05185e-012,-3.05185e-012,-3.05185e-012,0,-3.05185e-012,0,3.05185e-012,3.05185e-012,3.05185e-012,9.15555e-012,9.15555e-012,1.52593e-011,1.52593e-011,1.52593e-011,1.83111e-011,2.1363e-011,1.22074e-011,6.1037e-012,9.15555e-012,6.1037e-012,6.1037e-012,6.1037e-012,3.05185e-012,0,0,0,-3.05185e-012,3.05185e-012,6.1037e-012,-3.05185e-012,-3.05185e-012,-3.05185e-012,0,-3.05185e-012,0,-3.05185e-012,-3.05185e-012,-6.1037e-012,-9.15555e-012,-1.22074e-011,-1.22074e-011,-9.15555e-012,-1.83111e-011,-1.52593e-011,-1.22074e-011,-1.22074e-011,-1.22074e-011,-1.22074e-011,-1.22074e-011,-1.22074e-011,-3.05185e-012,-9.15555e-012,-1.22074e-011,-9.15555e-012,-9.15555e-012
-1.55644e-010,-8.24e-011,-5.49333e-011,-3.35704e-011,-2.44148e-011,-1.83111e-011,-1.52593e-011,-1.22074e-011,-1.22074e-011,-1.22074e-011,-1.52593e-011,-1.52593e-011,-1.52593e-011,-1.22074e-011,-6.1037e-012,-6.1037e-012,0,6.1037e-012,1.22074e-011,9.15555e-012,3.05185e-012,0,3.05185e-012,6.1037e-012,6.1037e-012,1.22074e-011,1.52593e-011,1.83111e-011,2.74667e-011,2.1363e-011,2.1363e-011,1.83111e-011,1.52593e-011,1.52593e-011,1.83111e-011,2.1363e-011,1.83111e-011,1.52593e-011,1.52593e-011,9.15555e-012,1.52593e-011,1.52593e-011,2.44148e-011,2.74667e-011,3.35704e-011,3.96741e-011,4.27259e-011,3.66222e-011,3.66222e-011,3.66222e-011,3.66222e-011,3.66222e-011,3.05185e-011,2.74667e-011,2.44148e-011,2.44148e-011,2.44148e-011,2.44148e-011,1.83111e-011,1.83111e-011,2.44148e-011,2.74667e-011,3.35704e-011,3.66222e-011,2.74667e-011,2.1363e-011,2.1363e-011,1.52593e-011,1.83111e-011,1.52593e-011,1.22074e-011,1.22074e-011,1.22074e-011,1.22074e-011,1.22074e-011,1.22074e-011,1.22074e-011,1.22074e-011,9.15555e-012,6.1037e-012,9.15555e-012,9.15555e-012,9.15555e-012,6.1037e-012,3.05185e-012,6.1037e-012,1.22074e-011,1.22074e-011,1.83111e-011,9.15555e-012,1.22074e-011,1.52593e-011,9.15555e-012,6.1037e-012,6.1037e-012,0,-3.05185e-012,-6.1037e-012,-6.1037e-012,-3.05185e-012,-3.05185e-012,-6.1037e-012,-3.05185e-012,-3.05185e-012,-6.1037e-012,-9.15555e-012,-6.1037e-012,-1.22074e-011,-1.22074e-011,-3.05185e-012,-1.22074e-011,-1.22074e-011,-1.22074e-011,-9.15555e-012,-9.15555e-012,-1.22074e-011,-9.15555e-012,-9.15555e-012,-9.15555e-012,-1.22074e-011,-1.22074e-011,-6.1037e-012,-6.1037e-012,-9.15555e-012,-1.83111e-011,-2.1363e-011,-2.1363e-011,-1.83111e-011
-1.70904e-010,-7.32444e-011,-4.27259e-011,-2.74667e-011,-2.1363e-011,-1.52593e-011,-1.83111e-011,-1.52593e-011,-1.83111e-011,-1.22074e-011,-9.15555e-012,-6.1037e-012,0,-9.15555e-012,-1.83111e-011,-1.52593e-011,-1.22074e-011,-6.1037e-012,0,3.05185e-012,-3.05185e-012,-3.05185e-012,-3.05185e-012,0,9.15555e-012,1.22074e-011,9.15555e-012,1.22074e-011,1.22074e-011,1.52593e-011,1.22074e-011,1.52593e-011,1.52593e-011,1.22074e-011,6.1037e-012,3.05185e-012,1.52593e-011,1.83111e-011,1.83111e-011,1.22074e-011,1.83111e-011,2.44148e-011,2.1363e-011,2.44148e-011,3.66222e-011,4.57778e-011,4.57778e-011,3.96741e-011,4.88296e-011,5.18815e-011,4.88296e-011,4.27259e-011,3.66222e-011,3.35704e-011,3.66222e-011,3.35704e-011,3.05185e-011,3.35704e-011,3.96741e-011,3.96741e-011,3.96741e-011,3.96741e-011,3.66222e-011,3.35704e-011,1.52593e-011,2.1363e-011,2.1363e-011,1.52593e-011,9.15555e-012,9.15555e-012,9.15555e-012,1.22074e-011,1.52593e-011,1.52593e-011,1.83111e-011,1.83111e-011,1.22074e-011,6.1037e-012,0,3.05185e-012,9.15555e-012,1.52593e-011,2.1363e-011,1.83111e-011,1.52593e-011,1.22074e-011,9.15555e-012,0,0,-6.1037e-012,0,9.15555e-012,1.52593e-011,1.52593e-011,2.1363e-011,2.1363e-011,1.83111e-011,9.15555e-012,-3.05185e-012,-9.15555e-012,-1.52593e-011,-1.52593e-011,-2.44148e-011,-2.44148e-011,-2.44148e-011,-2.44148e-011,-2.1363e-011,-1.83111e-011,-1.52593e-011,-1.52593e-011,-9.15555e-012,-9.15555e-012,-9.15555e-012,-6.1037e-012,0,-1.22074e-011,-1.22074e-011,-2.1363e-011,-2.1363e-011,-2.1363e-011,-2.1363e-011,-1.83111e-011,-1.52593e-011,-6.1037e-012,3.05185e-012,-3.05185e-012,-6.1037e-012,-9.15555e-012
-1.77007e-010,-7.32444e-011,-4.57778e-011,-3.05185e-011,-2.74667e-011,-1.83111e-011,-2.1363e-011,-2.1363e-011,-2.1363e-011,-2.74667e-011,-3.05185e-011,-3.05185e-011,-2.44148e-011,-1.83111e-011,-1.83111e-011,-1.22074e-011,-1.22074e-011,-9.15555e-012,-3.05185e-012,-3.05185e-012,3.05185e-012,6.1037e-012,3.05185e-012,3.05185e-012,9.15555e-012,1.22074e-011,9.15555e-012,1.52593e-011,1.52593e-011,2.1363e-011,1.83111e-011,1.83111e-011,1.83111e-011,1.52593e-011,2.1363e-011,1.83111e-011,1.83111e-011,2.74667e-011,2.74667e-011,1.52593e-011,1.83111e-011,1.83111e-011,2.44148e-011,2.74667e-011,3.05185e-011,3.35704e-011,3.35704e-011,4.27259e-011,4.88296e-011,5.49333e-011,5.79852e-011,4.88296e-011,4.27259e-011,3.96741e-011,3.66222e-011,3.35704e-011,3.66222e-011,3.96741e-011,3.66222e-011,3.05185e-011,2.74667e-011,3.05185e-011,3.35704e-011,3.66222e-011,3.05185e-011,3.35704e-011,3.66222e-011,3.35704e-011,3.05185e-011,2.44148e-011,2.74667e-011,2.74667e-011,2.74667e-011,2.44148e-011,1.83111e-011,1.83111e-011,1.22074e-011,9.15555e-012,3.05185e-012,6.1037e-012,1.22074e-011,1.22074e-011,1.22074e-011,1.22074e-011,6.1037e-012,3.05185e-012,6.1037e-012,6.1037e-012,6.1037e-012,3.05185e-012,3.05185e-012,6.1037e-012,9.15555e-012,6.1037e-012,3.05185e-012,-6.1037e-012,-6.1037e-012,-3.05185e-012,-3.05185e-012,0,-6.1037e-012,-6.1037e-012,0,0,-6.1037e-012,-9.15555e-012,-1.22074e-011,-1.22074e-011,-9.15555e-012,-6.1037e-012,-6.1037e-012,-1.22074e-011,-9.15555e-012,-1.52593e-011,-1.83111e-011,-2.74667e-011,-2.74667e-011,-2.44148e-011,-2.44148e-011,-2.1363e-011,-1.83111e-011,-1.52593e-011,-1.52593e-011,-2.1363e-011,-2.1363e-011,-2.1363e-011,-1.83111e-011,-1.22074e-011
-1.86163e-010,-1.03763e-010,-7.62963e-011,-5.18815e-011,-3.35704e-011,-2.44148e-011,-2.1363e-011,-2.44148e-011,-2.44148e-011,-2.74667e-011,-2.44148e-011,-1.52593e-011,-1.52593e-011,-2.44148e-011,-1.52593e-011,-6.1037e-012,-3.05185e-012,3.05185e-012,3.05185e-012,9.15555e-012,1.22074e-011,1.22074e-011,1.52593e-011,1.83111e-011,2.1363e-011,1.52593e-011,1.22074e-011,9.15555e-012,3.05185e-012,0,3.05185e-012,6.1037e-012,1.22074e-011,2.1363e-011,2.44148e-011,2.44148e-011,3.05185e-011,3.35704e-011,3.35704e-011,2.44148e-011,2.74667e-011,2.74667e-011,3.35704e-011,3.35704e-011,3.05185e-011,3.05185e-011,3.66222e-011,4.27259e-011,4.88296e-011,4.88296e-011,5.18815e-011,4.88296e-011,5.49333e-011,4.88296e-011,4.57778e-011,4.27259e-011,3.96741e-011,3.05185e-011,2.74667e-011,2.1363e-011,2.1363e-011,2.44148e-011,2.44148e-011,2.74667e-011,2.74667e-011,3.05185e-011,3.05185e-011,3.96741e-011,3.35704e-011,3.05185e-011,2.44148e-011,2.1363e-011,6.1037e-012,9.15555e-012,1.22074e-011,1.83111e-011,1.83111e-011,2.1363e-011,1.22074e-011,9.15555e-012,6.1037e-012,3.05185e-012,3.05185e-012,1.22074e-011,1.83111e-011,2.1363e-011,2.1363e-011,2.44148e-011,2.1363e-011,9.15555e-012,6.1037e-012,6.1037e-012,6.1037e-012,3.05185e-012,-3.05185e-012,0,0,3.05185e-012,-3.05185e-012,-3.05185e-012,-6.1037e-012,-6.1037e-012,-1.83111e-011,-2.74667e-011,-3.05185e-011,-2.1363e-011,-1.52593e-011,-3.05185e-012,0,6.1037e-012,9.15555e-012,9.15555e-012,0,-3.05185e-012,-2.1363e-011,-1.83111e-011,-2.44148e-011,-2.74667e-011,-3.05185e-011,-3.05185e-011,-3.05185e-011,-2.44148e-011,-2.1363e-011,-2.44148e-011,-2.44148e-011,-2.1363e-011,-2.44148e-011,-2.1363e-011
-1.86163e-010,-8.54518e-011,-5.79852e-011,-2.74667e-011,-1.83111e-011,-1.22074e-011,-9.15555e-012,-1.22074e-011,-1.52593e-011,-1.52593e-011,-1.83111e-011,-3.05185e-011,-3.35704e-011,-2.74667e-011,-1.83111e-011,-9.15555e-012,-3.05185e-012,6.1037e-012,9.15555e-012,1.22074e-011,9.15555e-012,9.15555e-012,1.52593e-011,1.22074e-011,1.22074e-011,9.15555e-012,6.1037e-012,9.15555e-012,1.22074e-011,1.22074e-011,1.83111e-011,2.1363e-011,2.74667e-011,3.35704e-011,3.05185e-011,1.83111e-011,0,0,6.1037e-012,9.15555e-012,1.52593e-011,1.83111e-011,2.44148e-011,2.1363e-011,2.44148e-011,2.44148e-011,2.74667e-011,2.74667e-011,3.35704e-011,3.35704e-011,3.35704e-011,3.66222e-011,4.27259e-011,4.27259e-011,3.35704e-011,3.05185e-011,3.66222e-011,3.35704e-011,3.35704e-011,3.35704e-011,3.35704e-011,3.35704e-011,3.05185e-011,3.05185e-011,2.44148e-011,2.1363e-011,2.44148e-011,2.74667e-011,1.52593e-011,1.22074e-011,1.52593e-011,2.44148e-011,2.74667e-011,3.05185e-011,2.74667e-011,3.05185e-011,2.74667e-011,2.74667e-011,2.74667e-011,2.1363e-011,1.22074e-011,1.22074e-011,1.83111e-011,2.74667e-011,2.74667e-011,2.44148e-011,3.05185e-011,3.05185e-011,2.44148e-011,6.1037e-012,3.05185e-012,-3.05185e-012,-1.22074e-011,-9.15555e-012,-6.1037e-012,-3.05185e-012,3.05185e-012,6.1037e-012,0,-6.1037e-012,-9.15555e-012,-6.1037e-012,-9.15555e-012,-1.52593e-011,-2.1363e-011,-2.1363e-011,-1.83111e-011,-1.52593e-011,-1.52593e-011,-9.15555e-012,-6.1037e-012,-6.1037e-012,-9.15555e-012,-9.15555e-012,-1.83111e-011,-1.52593e-011,-1.52593e-011,-2.1363e-011,-2.44148e-011,-2.1363e-011,-1.83111e-011,-1.52593e-011,-2.1363e-011,-1.83111e-011,-2.1363e-011,-2.1363e-011,-1.83111e-011,-2.1363e-011
-1.89215e-010,-7.93481e-011,-5.49333e-011,-3.96741e-011,-3.05185e-011,-2.74667e-011,-3.05185e-011,-3.35704e-011,-3.35704e-011,-2.74667e-011,-1.83111e-011,-1.83111e-011,-1.83111e-011,-1.83111e-011,-9.15555e-012,-9.15555e-012,-3.05185e-012,3.05185e-012,1.22074e-011,1.83111e-011,2.1363e-011,1.52593e-011,2.1363e-011,2.1363e-011,2.1363e-011,2.44148e-011,2.44148e-011,2.44148e-011,2.1363e-011,1.83111e-011,2.1363e-011,2.1363e-011,2.1363e-011,1.52593e-011,1.83111e-011,2.1363e-011,2.74667e-011,3.66222e-011,3.66222e-011,3.05185e-011,3.66222e-011,3.66222e-011,3.66222e-011,3.35704e-011,3.66222e-011,3.35704e-011,3.66222e-011,3.96741e-011,3.66222e-011,3.96741e-011,3.96741e-011,3.66222e-011,3.35704e-011,3.05185e-011,3.35704e-011,3.05185e-011,2.74667e-011,2.74667e-011,2.1363e-011,2.44148e-011,3.05185e-011,2.74667e-011,2.1363e-011,2.44148e-011,1.83111e-011,2.1363e-011,2.1363e-011,1.83111e-011,1.83111e-011,1.22074e-011,1.52593e-011,1.52593e-011,1.83111e-011,1.52593e-011,1.22074e-011,9.15555e-012,9.15555e-012,9.15555e-012,6.1037e-012,0,0,0,6.1037e-012,3.05185e-012,9.15555e-012,9.15555e-012,6.1037e-012,3.05185e-012,0,-3.05185e-012,0,-3.05185e-012,-6.1037e-012,-3.05185e-012,-6.1037e-012,-9.15555e-012,-9.15555e-012,-6.1037e-012,-9.15555e-012,-6.1037e-012,-6.1037e-012,-9.15555e-012,-6.1037e-012,-6.1037e-012,-1.22074e-011,-1.52593e-011,-1.22074e-011,-1.22074e-011,-1.52593e-011,-2.44148e-011,-2.1363e-011,-1.83111e-011,-1.22074e-011,-9.15555e-012,-9.15555e-012,-1.52593e-011,-1.83111e-011,-1.52593e-011,-9.15555e-012,0,6.1037e-012,3.05185e-012,3.05185e-012,3.05185e-012,3.05185e-012,0,-6.1037e-012,-9.15555e-012
-1.83111e-010,-7.01926e-011,-4.27259e-011,-2.1363e-011,-1.52593e-011,-1.22074e-011,-1.83111e-011,-2.1363e-011,-2.44148e-011,-1.83111e-011,-2.44148e-011,-2.74667e-011,-2.74667e-011,-2.44148e-011,-1.83111e-011,-9.15555e-012,-3.05185e-012,0,0,9.15555e-012,9.15555e-012,1.22074e-011,1.22074e-011,1.52593e-011,1.52593e-011,1.52593e-011,1.22074e-011,1.83111e-011,1.52593e-011,1.52593e-011,1.83111e-011,1.83111e-011,2.1363e-011,1.52593e-011,1.83111e-011,1.83111e-011,2.44148e-011,3.05185e-011,3.05185e-011,2.1363e-011,2.1363e-011,2.74667e-011,3.35704e-011,3.05185e-011,3.35704e-011,3.05185e-011,2.74667e-011,2.44148e-011,2.74667e-011,3.05185e-011,2.44148e-011,2.1363e-011,2.44148e-011,3.05185e-011,3.66222e-011,4.27259e-011,4.57778e-011,4.27259e-011,3.96741e-011,4.27259e-011,3.96741e-011,3.35704e-011,3.05185e-011,2.74667e-011,1.83111e-011,2.1363e-011,2.74667e-011,2.74667e-011,2.44148e-011,2.44148e-011,2.44148e-011,2.44148e-011,2.1363e-011,2.44148e-011,2.44148e-011,1.52593e-011,6.1037e-012,-6.1037e-012,-9.15555e-012,-1.22074e-011,-6.1037e-012,-6.1037e-012,-3.05185e-012,-3.05185e-012,3.05185e-012,1.52593e-011,1.52593e-011,1.83111e-011,1.83111e-011,9.15555e-012,6.1037e-012,6.1037e-012,3.05185e-012,3.05185e-012,3.05185e-012,-9.15555e-012,-9.15555e-012,-9.15555e-012,-6.1037e-012,-3.05185e-012,-9.15555e-012,-3.05185e-012,-1.22074e-011,-9.15555e-012,-1.22074e-011,-6.1037e-012,-3.05185e-012,-1.22074e-011,-9.15555e-012,-1.52593e-011,-9.15555e-012,-9.15555e-012,-3.05185e-012,-9.15555e-012,-6.1037e-012,-2.44148e-011,-2.1363e-011,-1.83111e-011,-1.83111e-011,-1.22074e-011,-1.52593e-011,-1.52593e-011,-6.1037e-012,-3.05185e-012,-3.05185e-012,-6.1037e-012,-6.1037e-012,-1.22074e-011
-1.86163e-010,-7.01926e-011,-3.96741e-011,-2.74667e-011,-2.1363e-011,-2.1363e-011,-2.44148e-011,-2.74667e-011,-2.74667e-011,-3.05185e-011,-3.35704e-011,-3.35704e-011,-3.05185e-011,-3.35704e-011,-2.44148e-011,-1.83111e-011,-1.52593e-011,-9.15555e-012,-3.05185e-012,-3.05185e-012,-3.05185e-012,-3.05185e-012,3.05185e-012,9.15555e-012,1.22074e-011,1.52593e-011,1.22074e-011,9.15555e-012,1.22074e-011,1.52593e-011,1.22074e-011,1.83111e-011,2.1363e-011,2.44148e-011,2.44148e-011,3.05185e-011,3.35704e-011,3.66222e-011,3.66222e-011,2.44148e-011,2.44148e-011,3.35704e-011,3.35704e-011,4.27259e-011,4.27259e-011,4.88296e-011,4.57778e-011,4.57778e-011,4.27259e-011,3.66222e-011,2.74667e-011,2.44148e-011,2.44148e-011,2.44148e-011,3.35704e-011,3.96741e-011,4.57778e-011,4.88296e-011,4.57778e-011,3.96741e-011,4.27259e-011,3.66222e-011,3.66222e-011,3.35704e-011,2.44148e-011,2.1363e-011,2.1363e-011,2.1363e-011,1.83111e-011,2.1363e-011,2.1363e-011,2.1363e-011,2.1363e-011,2.1363e-011,2.1363e-011,2.74667e-011,2.1363e-011,1.83111e-011,1.83111e-011,1.83111e-011,1.83111e-011,1.83111e-011,1.83111e-011,1.83111e-011,1.52593e-011,6.1037e-012,0,9.15555e-012,1.83111e-011,1.83111e-011,2.74667e-011,3.05185e-012,-9.15555e-012,-9.15555e-012,-3.05185e-012,-3.05185e-012,0,0,0,3.05185e-012,3.05185e-012,-3.05185e-012,-9.15555e-012,-1.83111e-011,-3.05185e-011,-3.66222e-011,-2.44148e-011,-1.52593e-011,-6.1037e-012,0,0,-6.1037e-012,-6.1037e-012,-1.22074e-011,-1.83111e-011,-1.83111e-011,-1.83111e-011,-2.44148e-011,-2.44148e-011,-3.05185e-011,-3.05185e-011,-2.74667e-011,-2.44148e-011,-2.44148e-011,-2.1363e-011,-1.52593e-011,-1.22074e-011,-1.22074e-011
-1.58696e-010,-7.01926e-011,-4.27259e-011,-2.1363e-011,-1.52593e-011,-1.52593e-011,-1.52593e-011,-1.83111e-011,-1.83111e-011,-2.1363e-011,-2.1363e-011,-2.44148e-011,-1.83111e-011,-2.44148e-011,-1.52593e-011,-1.52593e-011,-9.15555e-012,3.05185e-012,1.22074e-011,1.83111e-011,3.05185e-011,2.44148e-011,1.52593e-011,6.1037e-012,-3.05185e-012,0,3.05185e-012,3.05185e-012,3.05185e-012,0,6.1037e-012,9.15555e-012,9.15555e-012,1.52593e-011,1.52593e-011,2.1363e-011,1.52593e-011,9.15555e-012,9.15555e-012,0,0,3.05185e-012,6.1037e-012,9.15555e-012,1.83111e-011,2.1363e-011,2.44148e-011,2.1363e-011,1.83111e-011,2.74667e-011,3.35704e-011,4.27259e-011,4.57778e-011,5.18815e-011,5.18815e-011,5.49333e-011,5.79852e-011,6.40889e-011,6.40889e-011,6.71407e-011,5.79852e-011,4.57778e-011,4.57778e-011,4.27259e-011,2.1363e-011,9.15555e-012,9.15555e-012,1.22074e-011,1.22074e-011,1.83111e-011,2.44148e-011,3.05185e-011,3.05185e-011,2.74667e-011,3.05185e-011,2.74667e-011,1.22074e-011,9.15555e-012,1.83111e-011,1.83111e-011,1.52593e-011,1.52593e-011,1.83111e-011,1.52593e-011,3.05185e-012,3.05185e-012,-3.05185e-012,-9.15555e-012,-9.15555e-012,-3.05185e-012,9.15555e-012,1.22074e-011,9.15555e-012,9.15555e-012,9.15555e-012,3.05185e-012,0,0,3.05185e-012,0,-3.05185e-012,-1.83111e-011,-1.83111e-011,-1.83111e-011,-1.83111e-011,-1.83111e-011,-1.52593e-011,-9.15555e-012,-9.15555e-012,-6.1037e-012,-3.05185e-012,-3.05185e-012,-3.05185e-012,-9.15555e-012,-1.83111e-011,-1.83111e-011,-2.1363e-011,-3.05185e-011,-3.05185e-011,-2.1363e-011,-1.22074e-011,-6.1037e-012,-1.22074e-011,-1.83111e-011,-2.1363e-011,-1.22074e-011,-1.22074e-011,-1.22074e-011
-1.80059e-010,-8.24e-011,-4.88296e-011,-3.35704e-011,-3.35704e-011,-3.66222e-011,-4.88296e-011,-5.49333e-011,-5.18815e-011,-3.96741e-011,-2.74667e-011,-2.44148e-011,-1.83111e-011,-2.74667e-011,-1.83111e-011,-1.52593e-011,-9.15555e-012,-9.15555e-012,3.05185e-012,1.22074e-011,1.83111e-011,1.52593e-011,1.22074e-011,1.83111e-011,1.83111e-011,2.1363e-011,2.44148e-011,2.1363e-011,2.44148e-011,1.83111e-011,1.22074e-011,1.22074e-011,1.52593e-011,1.22074e-011,2.1363e-011,2.74667e-011,3.66222e-011,4.27259e-011,4.57778e-011,3.35704e-011,2.44148e-011,1.22074e-011,9.15555e-012,9.15555e-012,6.1037e-012,9.15555e-012,9.15555e-012,9.15555e-012,9.15555e-012,1.22074e-011,1.83111e-011,1.52593e-011,1.83111e-011,2.1363e-011,2.74667e-011,3.35704e-011,3.66222e-011,4.27259e-011,4.57778e-011,6.1037e-011,7.32444e-011,7.32444e-011,7.32444e-011,7.01926e-011,6.1037e-011,5.49333e-011,4.88296e-011,3.66222e-011,3.05185e-011,3.05185e-011,3.05185e-011,2.74667e-011,2.74667e-011,3.35704e-011,3.35704e-011,3.35704e-011,3.35704e-011,3.05185e-011,3.05185e-011,2.74667e-011,2.44148e-011,2.74667e-011,3.66222e-011,3.35704e-011,3.05185e-011,2.74667e-011,2.74667e-011,2.1363e-011,2.44148e-011,9.15555e-012,1.22074e-011,1.52593e-011,1.22074e-011,6.1037e-012,0,-6.1037e-012,-1.52593e-011,-1.52593e-011,-1.52593e-011,-1.83111e-011,-1.83111e-011,-1.83111e-011,-1.83111e-011,-1.83111e-011,-1.83111e-011,-2.74667e-011,-2.74667e-011,-3.35704e-011,-2.74667e-011,-2.44148e-011,-2.1363e-011,-1.52593e-011,-1.83111e-011,-1.52593e-011,-2.74667e-011,-3.05185e-011,-3.05185e-011,-3.05185e-011,-2.74667e-011,-2.44148e-011,-2.44148e-011,-2.44148e-011,-2.1363e-011,-1.52593e-011,-1.83111e-011,-1.83111e-011,-2.44148e-011,-2.44148e-011
-1.77007e-010,-6.40889e-011,-3.05185e-011,-1.22074e-011,-9.15555e-012,-1.83111e-011,-2.44148e-011,-3.35704e-011,-3.35704e-011,-3.96741e-011,-4.27259e-011,-3.96741e-011,-3.96741e-011,-4.57778e-011,-3.96741e-011,-2.44148e-011,-2.1363e-011,-1.83111e-011,-1.22074e-011,-9.15555e-012,-3.05185e-012,6.1037e-012,1.83111e-011,2.44148e-011,3.05185e-011,2.44148e-011,1.83111e-011,2.1363e-011,2.44148e-011,3.05185e-011,3.35704e-011,3.66222e-011,3.35704e-011,3.05185e-011,2.74667e-011,2.44148e-011,2.74667e-011,2.74667e-011,3.35704e-011,3.66222e-011,3.96741e-011,3.96741e-011,3.96741e-011,4.57778e-011,4.57778e-011,4.57778e-011,3.96741e-011,3.66222e-011,3.66222e-011,3.05185e-011,2.44148e-011,2.1363e-011,1.83111e-011,1.83111e-011,1.83111e-011,2.44148e-011,3.05185e-011,3.66222e-011,3.96741e-011,3.96741e-011,4.57778e-011,5.18815e-011,5.18815e-011,4.88296e-011,2.74667e-011,2.44148e-011,2.1363e-011,2.1363e-011,1.83111e-011,9.15555e-012,6.1037e-012,0,-3.05185e-012,-3.05185e-012,-3.05185e-012,-6.1037e-012,-3.05185e-012,-9.15555e-012,-9.15555e-012,3.05185e-012,1.52593e-011,1.83111e-011,2.1363e-011,1.83111e-011,1.52593e-011,1.22074e-011,9.15555e-012,9.15555e-012,1.83111e-011,9.15555e-012,1.22074e-011,9.15555e-012,6.1037e-012,3.05185e-012,3.05185e-012,3.05185e-012,3.05185e-012,0,-3.05185e-012,0,3.05185e-012,3.05185e-012,3.05185e-012,0,-3.05185e-012,-3.05185e-012,3.05185e-012,0,0,0,-6.1037e-012,-6.1037e-012,-6.1037e-012,-6.1037e-012,-2.1363e-011,-2.74667e-011,-2.74667e-011,-3.05185e-011,-2.74667e-011,-2.44148e-011,-1.83111e-011,-1.22074e-011,-9.15555e-012,-1.22074e-011,-2.1363e-011,-2.74667e-011,-2.74667e-011,-2.74667e-011
